Latitude,Longitude,Elevation
39.17406000,-119.884210,2567.0
39.17421000,-119.884550,2570.0
39.17448000,-119.885210,2563.0
39.17464000,-119.885320,2559.0
39.17486000,-119.885240,2555.0
39.17497000,-119.884870,2554.0
39.17506000,-119.884550,2552.0
39.17533000,-119.884390,2546.0
39.17570000,-119.884340,2550.0
39.17606000,-119.884100,2550.0
39.17664000,-119.884060,2552.0
39.17711000,-119.884060,2550.0
39.17765000,-119.883520,2539.0
39.17814000,-119.883150,2534.0
39.17854000,-119.883230,2536.0
39.17887000,-119.883270,2537.0
39.17919000,-119.883170,2539.0
39.17925000,-119.882950,2538.0
39.17956000,-119.881810,2537.0
39.17989000,-119.881670,2541.0
39.18005000,-119.881740,2545.0
39.18020000,-119.882370,2544.0
39.18005000,-119.882990,2546.0
39.18018000,-119.883190,2545.0
39.18011000,-119.883700,2551.0
39.18057000,-119.883970,2556.0
39.18084000,-119.884450,2562.0
39.18145000,-119.885640,2556.0
39.18165000,-119.885690,2556.0
39.18200000,-119.885220,2550.0
39.18300000,-119.885070,2548.0
39.18311000,-119.885390,2549.0
39.18322000,-119.885400,2548.0
39.18379000,-119.884540,2543.0
39.18413000,-119.884180,2545.0
39.18442000,-119.884210,2541.0
39.18467000,-119.884580,2538.0
39.18484000,-119.885200,2535.0
39.18494000,-119.885730,2525.0
39.18513000,-119.886290,2521.0
39.18545000,-119.886280,2522.0
39.18576000,-119.886270,2522.0
39.18600000,-119.886240,2522.0
39.18628000,-119.886280,2523.0
39.18682000,-119.886280,2525.0
39.18745000,-119.886270,2528.0
39.18754000,-119.886620,2529.0
39.18757000,-119.886980,2531.0
39.18754000,-119.887320,2534.0
39.18755000,-119.887680,2534.0
39.18760000,-119.888040,2535.0
39.18776000,-119.888250,2538.0
39.18805000,-119.888360,2541.0
39.18822000,-119.888420,2543.0
39.18832000,-119.888590,2544.0
39.18839000,-119.888720,2544.0
39.18871000,-119.888780,2539.0
39.18932000,-119.889170,2536.0
39.18953000,-119.889400,2537.0
39.18973000,-119.889540,2537.0
39.18995000,-119.889580,2535.0
39.19007000,-119.889630,2534.0
39.19036000,-119.889710,2533.0
39.19061000,-119.889690,2535.0
39.19082000,-119.889750,2537.0
39.19100000,-119.889770,2536.0
39.19122000,-119.889900,2533.0
39.19138000,-119.890180,2531.0
39.19151000,-119.890610,2531.0
39.19173000,-119.890800,2529.0
39.19179000,-119.891090,2533.0
39.19210000,-119.891720,2545.0
39.19215000,-119.891950,2550.0
39.19241000,-119.892170,2550.0
39.19258000,-119.892440,2552.0
39.19279000,-119.892580,2551.0
39.19317000,-119.893110,2553.0
39.19348000,-119.893360,2549.0
39.19359000,-119.893710,2555.0
39.19381000,-119.893960,2560.0
39.19405000,-119.894030,2562.0
39.19422000,-119.894060,2565.0
39.19437000,-119.893950,2566.0
39.19462000,-119.893900,2572.0
39.19488000,-119.893890,2576.0
39.19525000,-119.893950,2562.0
39.19554000,-119.894040,2557.0
39.19575000,-119.894200,2565.0
39.19587000,-119.894430,2570.0
39.19588000,-119.894570,2570.0
39.19572000,-119.894830,2573.0
39.19556000,-119.895050,2578.0
39.19528000,-119.895410,2580.0
39.19497000,-119.895800,2589.0
39.19466000,-119.895980,2591.0
39.19428000,-119.896130,2595.0
39.19419000,-119.896330,2597.0
39.19415000,-119.896640,2599.0
39.19434000,-119.896730,2601.0
39.19462000,-119.896780,2603.0
39.19486000,-119.896840,2605.0
39.19518000,-119.897000,2607.0
39.19542000,-119.897260,2610.0
39.19551000,-119.897400,2610.0
39.19555000,-119.897830,2619.0
