Latitude,Longitude,Elevation
40.35904000,-78.9847300,790.0
40.35896000,-78.9850200,792.0
40.35891000,-78.9852400,792.0
40.35883000,-78.9854100,792.0
40.35871000,-78.9856800,793.0
40.35862000,-78.9859200,793.0
40.35847000,-78.9861600,793.0
40.35826000,-78.9864100,792.0
40.35804000,-78.9865300,792.0
40.35781000,-78.9867100,793.0
40.35770000,-78.9868500,793.0
40.35765000,-78.9871400,795.0
40.35764000,-78.9875500,795.0
40.35763000,-78.9879300,796.0
40.35763000,-78.9882200,795.0
40.35764000,-78.9886100,794.0
40.35764000,-78.9888200,793.0
40.35767000,-78.9889100,792.0
40.35770000,-78.9890500,790.0
40.35769000,-78.9892200,788.0
40.35765000,-78.9894700,785.0
40.35762000,-78.9896400,782.0
40.35751000,-78.9900400,779.0
40.35745000,-78.9902500,777.0
40.35741000,-78.9904500,775.0
40.35739000,-78.9906400,773.0
40.35735000,-78.9908600,770.0
40.35722000,-78.9913100,768.0
40.35712000,-78.9918100,764.0
40.35704000,-78.9922200,761.0
40.35692000,-78.9925300,759.0
40.35688000,-78.9927900,760.0
40.35681000,-78.9931000,761.0
40.35676000,-78.9934400,766.0
40.35673000,-78.9936300,768.0
40.35672000,-78.9937600,769.0
40.35670000,-78.9939400,770.0
40.35669000,-78.9941200,771.0
40.35667000,-78.9942800,773.0
40.35664000,-78.9944000,775.0
40.35655000,-78.9947900,780.0
40.35636000,-78.9949700,781.0
40.35618000,-78.9951900,782.0
40.35605000,-78.9954900,784.0
40.35592000,-78.9958300,784.0
40.35585000,-78.9960500,784.0
40.35573000,-78.9962900,785.0
40.35555000,-78.9965900,788.0
40.35533000,-78.9968600,789.0
40.35507000,-78.9971500,786.0
40.35492000,-78.9973300,785.0
40.35479000,-78.9975000,785.0
40.35461000,-78.9978000,787.0
40.35446000,-78.9980800,788.0
40.35432000,-78.9982900,788.0
40.35423000,-78.9984200,788.0
40.35415000,-78.9986200,788.0
40.35399000,-78.9988500,789.0
40.35381000,-78.9991800,790.0
40.35359000,-78.9994000,792.0
40.35345000,-78.9995500,792.0
40.35333000,-78.9997400,793.0
40.35320000,-78.9999800,793.0
40.35313000,-79.0002000,793.0
40.35306000,-79.0004000,793.0
40.35298000,-79.0006100,793.0
40.35283000,-79.0008600,795.0
40.35264000,-79.0011300,794.0
40.35250000,-79.0013200,793.0
40.35241000,-79.0014800,792.0
40.35228000,-79.0015900,792.0
40.35217000,-79.0016600,792.0
40.35209000,-79.0017700,793.0
40.35204000,-79.0019700,795.0
40.35196000,-79.0021700,796.0
40.35184000,-79.0023300,796.0
40.35173000,-79.0025100,796.0
40.35167000,-79.0026800,796.0
40.35151000,-79.0031100,795.0
40.35131000,-79.0035500,796.0
40.35117000,-79.0040400,796.0
40.35113000,-79.0041500,796.0
40.35110000,-79.0044000,796.0
40.35107000,-79.0046900,798.0
40.35105000,-79.0050100,802.0
40.35102000,-79.0056200,808.0
40.35099000,-79.0062000,808.0
40.35095000,-79.0065200,807.0
40.35084000,-79.0066800,806.0
40.35071000,-79.0068400,807.0
40.35037000,-79.0070800,807.0
40.35019000,-79.0072600,806.0
40.34982000,-79.0075500,804.0
40.34950000,-79.0077600,805.0
40.34913000,-79.0079100,804.0
40.34879000,-79.0079900,804.0
40.34855000,-79.0080900,805.0
40.34821000,-79.0082900,805.0
40.34808000,-79.0084400,806.0
40.34800000,-79.0087800,804.0
40.34789000,-79.0091900,802.0
40.34776000,-79.0094000,802.0
40.34757000,-79.0096400,800.0
40.34722000,-79.0099200,798.0
40.34704000,-79.0100400,798.0
40.34680000,-79.0101700,797.0
40.34654000,-79.0103200,796.0
40.34629000,-79.0105400,795.0
40.34596000,-79.0108500,797.0
40.34578000,-79.0109800,797.0
40.34564000,-79.0112000,796.0
40.34559000,-79.0114900,794.0
40.34555000,-79.0116700,793.0
40.34551000,-79.0118000,792.0
40.34545000,-79.0119900,791.0
40.34532000,-79.0122000,789.0
40.34505000,-79.0123700,786.0
40.34488000,-79.0124000,785.0
40.34468000,-79.0123800,785.0
40.34452000,-79.0124100,784.0
40.34430000,-79.0124500,784.0
40.34410000,-79.0125700,783.0
40.34390000,-79.0127300,782.0
40.34383000,-79.0127900,783.0
40.34371000,-79.0128400,784.0
40.34361000,-79.0129600,785.0
40.34354000,-79.0131500,786.0
40.34349000,-79.0132700,787.0
40.34343000,-79.0134400,787.0
40.34331000,-79.0136100,788.0
40.34315000,-79.0137100,788.0
40.34299000,-79.0137500,789.0
40.34283000,-79.0137500,791.0
40.34267000,-79.0137800,792.0
40.34247000,-79.0138900,794.0
40.34226000,-79.0140700,794.0
40.34212000,-79.0141900,795.0
40.34205000,-79.0142600,795.0
40.34199000,-79.0143500,796.0
40.34193000,-79.0144700,797.0
40.34188000,-79.0146100,798.0
40.34180000,-79.0147000,800.0
40.34170000,-79.0147400,801.0
40.34156000,-79.0147700,803.0
40.34145000,-79.0148400,805.0
40.34132000,-79.0149900,808.0
40.34118000,-79.0151200,811.0
40.34081000,-79.0154600,815.0
40.34031000,-79.0157600,818.0
40.33967000,-79.0162500,816.0
40.33929000,-79.0164800,816.0
40.33892000,-79.0167400,817.0
40.33836000,-79.0171700,821.0
40.33791000,-79.0174300,825.0
40.33754000,-79.0177600,830.0
40.33732000,-79.0180600,831.0
40.33703000,-79.0181700,833.0
40.33681000,-79.0182100,833.0
40.33658000,-79.0182400,833.0
40.33640000,-79.0183000,833.0
40.33619000,-79.0184300,833.0
40.33596000,-79.0185600,834.0
40.33577000,-79.0186300,833.0
40.33558000,-79.0186300,831.0
40.33540000,-79.0186500,829.0
40.33403000,-79.0195300,830.0
40.33161000,-79.0211400,830.0
40.33032000,-79.0220900,837.0
40.32908000,-79.0230700,834.0
40.32552000,-79.0258000,817.0
40.32433000,-79.0266700,812.0
40.32154000,-79.0286700,809.0
40.32137000,-79.0287700,810.0
40.32113000,-79.0290000,812.0
40.32107000,-79.0290600,812.0
40.32103000,-79.0292600,813.0
40.32101000,-79.0295500,814.0
40.32100000,-79.0297000,815.0
40.32097000,-79.0298300,816.0
40.32089000,-79.0302000,820.0
40.32084000,-79.0305500,822.0
40.32078000,-79.0307100,824.0
40.32068000,-79.0309800,824.0
40.32059000,-79.0313200,824.0
40.32055000,-79.0315500,824.0
40.32052000,-79.0319800,822.0
40.32050000,-79.0322000,821.0
40.32051000,-79.0325000,820.0
40.32050000,-79.0327600,819.0
40.32048000,-79.0329800,818.0
40.32046000,-79.0331200,817.0
40.32033000,-79.0333400,814.0
40.32017000,-79.0334700,812.0
40.31993000,-79.0337000,809.0
40.31975000,-79.0339000,807.0
40.31937000,-79.0341600,805.0
40.31914000,-79.0344400,804.0
40.31898000,-79.0347000,804.0
40.31884000,-79.0349100,805.0
40.31865000,-79.0351300,808.0
40.31856000,-79.0353600,809.0
40.31847000,-79.0357600,810.0
40.31838000,-79.0360800,812.0
40.31824000,-79.0363900,813.0
40.31809000,-79.0366000,814.0
40.31794000,-79.0366800,813.0
40.31775000,-79.0367200,813.0
40.31758000,-79.0367500,814.0
40.31741000,-79.0368300,815.0
40.31716000,-79.0369300,815.0
40.31686000,-79.0372500,817.0
40.31665000,-79.0373300,818.0
40.31648000,-79.0374300,818.0
40.31625000,-79.0375900,819.0
40.31610000,-79.0376900,820.0
40.31595000,-79.0377300,821.0
40.31577000,-79.0377400,822.0
40.31560000,-79.0377500,823.0
40.31547000,-79.0378100,825.0
40.31526000,-79.0379500,828.0
40.31506000,-79.0381900,830.0
40.31485000,-79.0382700,832.0
40.31470000,-79.0383200,834.0
40.31455000,-79.0383700,834.0
40.31440000,-79.0383700,835.0
40.31429000,-79.0383800,836.0
40.31411000,-79.0384400,836.0
40.31397000,-79.0385000,836.0
40.31379000,-79.0386400,835.0
40.31366000,-79.0387300,835.0
40.31349000,-79.0387700,835.0
40.31325000,-79.0387700,835.0
40.31302000,-79.0387500,835.0
40.31288000,-79.0387300,835.0
40.31270000,-79.0387300,835.0
40.31234000,-79.0387600,833.0
40.31214000,-79.0387700,831.0
40.31197000,-79.0387900,830.0
40.31191000,-79.0388200,830.0
40.31179000,-79.0388400,830.0
40.31170000,-79.0388200,830.0
40.31161000,-79.0388100,829.0
40.31150000,-79.0388300,828.0
40.31138000,-79.0388700,827.0
40.31127000,-79.0389400,826.0
40.31120000,-79.0389700,825.0
40.31108000,-79.0389900,824.0
40.31097000,-79.0389700,823.0
40.31083000,-79.0389600,821.0
40.31066000,-79.0389800,819.0
40.31061000,-79.0390000,818.0
40.31055000,-79.0390200,817.0
40.31046000,-79.0390600,815.0
40.31038000,-79.0390600,813.0
40.31032000,-79.0390600,812.0
40.31022000,-79.0390500,811.0
40.31013000,-79.0390600,810.0
40.31003000,-79.0390700,809.0
40.30989000,-79.0390600,808.0
40.30981000,-79.0390400,807.0
40.30974000,-79.0390000,807.0
40.30958000,-79.0389300,807.0
40.30947000,-79.0389100,806.0
40.30935000,-79.0388900,807.0
40.30913000,-79.0389300,806.0
40.30893000,-79.0389500,807.0
40.30881000,-79.0389700,807.0
40.30873000,-79.0389900,806.0
40.30866000,-79.0390000,806.0
40.30861000,-79.0389900,806.0
40.30854000,-79.0389600,806.0
40.30846000,-79.0389100,806.0
40.30837000,-79.0388700,806.0
40.30833000,-79.0388500,806.0
40.30824000,-79.0388700,806.0
40.30818000,-79.0389200,806.0
40.30813000,-79.0389800,806.0
40.30809000,-79.0390900,805.0
40.30806000,-79.0392200,804.0
40.30801000,-79.0392900,804.0
40.30797000,-79.0393400,804.0
40.30785000,-79.0394300,804.0
40.30775000,-79.0395400,804.0
40.30765000,-79.0396900,805.0
40.30760000,-79.0397700,805.0
40.30755000,-79.0398100,805.0
40.30749000,-79.0398500,806.0
40.30745000,-79.0399200,805.0
40.30736000,-79.0401200,805.0
40.30729000,-79.0402700,805.0
40.30723000,-79.0403200,805.0
40.30715000,-79.0403900,806.0
40.30702000,-79.0405100,807.0
40.30688000,-79.0405800,808.0
40.30680000,-79.0407300,808.0
40.30671000,-79.0408400,808.0
40.30653000,-79.0410300,810.0
40.30636000,-79.0412500,813.0
40.30628000,-79.0413100,814.0
40.30615000,-79.0413900,815.0
40.30607000,-79.0415500,816.0
40.30601000,-79.0416700,817.0
40.30588000,-79.0418900,817.0
40.30579000,-79.0420300,817.0
40.30572000,-79.0420900,817.0
40.30562000,-79.0421600,818.0
40.30548000,-79.0422700,818.0
40.30531000,-79.0423600,817.0
40.30520000,-79.0424000,815.0
40.30505000,-79.0424400,813.0
40.30488000,-79.0425300,810.0
40.30466000,-79.0425900,807.0
40.30449000,-79.0426800,807.0
40.30432000,-79.0427300,807.0
40.30418000,-79.0427100,808.0
40.30407000,-79.0427100,808.0
40.30397000,-79.0427200,808.0
40.30389000,-79.0427300,808.0
40.30382000,-79.0427600,807.0
40.30375000,-79.0427700,807.0
40.30364000,-79.0427700,806.0
40.30349000,-79.0427900,808.0
40.30331000,-79.0428700,810.0
40.30317000,-79.0430100,810.0
40.30306000,-79.0431300,811.0
40.30287000,-79.0433000,812.0
40.30281000,-79.0433800,812.0
40.30277000,-79.0435100,813.0
40.30274000,-79.0436300,814.0
40.30269000,-79.0437300,815.0
40.30261000,-79.0438500,817.0
40.30251000,-79.0439800,818.0
40.30242000,-79.0440500,820.0
40.30219000,-79.0443300,821.0
40.30203000,-79.0445400,821.0
40.30182000,-79.0449000,823.0
40.30171000,-79.0450000,824.0
40.30157000,-79.0450500,825.0
40.30133000,-79.0450600,827.0
40.30110000,-79.0450400,827.0
40.30074000,-79.0449100,827.0
40.30056000,-79.0447300,828.0
40.30036000,-79.0445300,829.0
40.30007000,-79.0442200,830.0
40.29976000,-79.0439300,828.0
40.29951000,-79.0438000,825.0
40.29933000,-79.0436600,823.0
40.29922000,-79.0435900,822.0
40.29909000,-79.0435600,821.0
40.29885000,-79.0435400,820.0
40.29864000,-79.0435800,819.0
40.29809000,-79.0437600,817.0
40.29783000,-79.0438600,817.0
40.29765000,-79.0439100,816.0
40.29739000,-79.0439100,814.0
40.29722000,-79.0439100,813.0
40.29706000,-79.0439300,813.0
40.29683000,-79.0439700,814.0
40.29654000,-79.0441200,816.0
40.29642000,-79.0442500,818.0
40.29631000,-79.0444800,820.0
40.29623000,-79.0447000,821.0
40.29610000,-79.0449000,823.0
40.29596000,-79.0450900,824.0
40.29587000,-79.0453200,825.0
40.29575000,-79.0454500,824.0
40.29562000,-79.0457300,823.0
40.29555000,-79.0458600,824.0
40.29551000,-79.0459900,824.0
40.29548000,-79.0460800,824.0
40.29545000,-79.0461500,824.0
40.29540000,-79.0462200,824.0
40.29522000,-79.0465000,823.0
40.29507000,-79.0467500,823.0
40.29485000,-79.0469000,824.0
40.29458000,-79.0470300,825.0
40.29416000,-79.0471000,823.0
40.29396000,-79.0471800,822.0
40.29376000,-79.0472500,821.0
40.29370000,-79.0473100,821.0
40.29360000,-79.0474100,821.0
40.29351000,-79.0474600,820.0
40.29329000,-79.0475500,818.0
40.29313000,-79.0477200,821.0
40.29289000,-79.0479600,823.0
40.29266000,-79.0481100,823.0
40.29246000,-79.0482900,822.0
40.29227000,-79.0484900,822.0
40.29207000,-79.0486500,823.0
40.29190000,-79.0487200,822.0
40.29171000,-79.0487600,822.0
40.29160000,-79.0487800,821.0
40.29135000,-79.0488100,821.0
40.29095000,-79.0489100,819.0
40.29087000,-79.0489600,819.0
40.29081000,-79.0490100,819.0
40.29070000,-79.0490700,819.0
40.29059000,-79.0491900,820.0
40.29046000,-79.0494200,821.0
40.29035000,-79.0495400,822.0
40.29021000,-79.0496900,822.0
40.29003000,-79.0499900,821.0
40.28992000,-79.0502200,821.0
40.28981000,-79.0504400,820.0
40.28966000,-79.0506300,819.0
40.28941000,-79.0507900,818.0
40.28929000,-79.0508700,818.0
40.28920000,-79.0510300,818.0
40.28908000,-79.0513300,819.0
40.28893000,-79.0515500,819.0
40.28878000,-79.0517000,819.0
40.28870000,-79.0518200,819.0
40.28863000,-79.0519500,820.0
40.28845000,-79.0520600,819.0
40.28828000,-79.0521100,819.0
40.28812000,-79.0521400,818.0
40.28799000,-79.0521000,816.0
40.28787000,-79.0520700,814.0
40.28775000,-79.0520900,813.0
40.28762000,-79.0521500,812.0
40.28754000,-79.0522300,812.0
40.28743000,-79.0523800,815.0
40.28730000,-79.0524700,816.0
40.28704000,-79.0525200,818.0
40.28682000,-79.0525500,819.0
40.28664000,-79.0525500,820.0
40.28655000,-79.0524800,820.0
40.28639000,-79.0524000,819.0
40.28626000,-79.0523400,818.0
40.28609000,-79.0523300,818.0
40.28590000,-79.0523500,819.0
40.28580000,-79.0523500,820.0
40.28572000,-79.0523400,820.0
40.28562000,-79.0523200,821.0
40.28552000,-79.0523000,821.0
40.28545000,-79.0522400,820.0
40.28538000,-79.0521700,819.0
40.28531000,-79.0521100,817.0
40.28520000,-79.0520500,815.0
40.28498000,-79.0519400,811.0
40.28485000,-79.0518800,810.0
40.28470000,-79.0518300,809.0
40.28452000,-79.0518000,807.0
40.28436000,-79.0517700,806.0
40.28428000,-79.0517500,805.0
40.28422000,-79.0517300,804.0
40.28415000,-79.0517200,804.0
40.28408000,-79.0517100,804.0
40.28402000,-79.0516900,803.0
40.28395000,-79.0516600,803.0
40.28381000,-79.0516500,802.0
40.28364000,-79.0516600,801.0
40.28351000,-79.0516800,801.0
40.28342000,-79.0517200,802.0
40.28331000,-79.0518100,804.0
40.28317000,-79.0519000,807.0
40.28298000,-79.0519400,808.0
40.28276000,-79.0519600,808.0
40.28253000,-79.0519600,807.0
40.28230000,-79.0519800,807.0
40.28204000,-79.0520400,808.0
40.28189000,-79.0520800,808.0
40.28170000,-79.0521400,810.0
40.28153000,-79.0522000,811.0
40.28145000,-79.0522300,811.0
40.28137000,-79.0522200,810.0
40.28129000,-79.0522000,809.0
40.28118000,-79.0522300,809.0
40.28104000,-79.0522700,809.0
40.28094000,-79.0523600,810.0
40.28086000,-79.0524800,811.0
40.28077000,-79.0526300,813.0
40.28070000,-79.0527100,814.0
40.28063000,-79.0527800,814.0
40.28054000,-79.0528200,814.0
40.28048000,-79.0528700,814.0
40.28044000,-79.0529000,814.0
40.28039000,-79.0529900,814.0
40.28037000,-79.0531000,815.0
40.28035000,-79.0531700,815.0
40.28031000,-79.0532300,815.0
40.28024000,-79.0533300,816.0
40.28019000,-79.0533800,817.0
40.28014000,-79.0534500,818.0
40.28011000,-79.0536100,820.0
40.28009000,-79.0537100,821.0
40.28010000,-79.0538400,822.0
40.28010000,-79.0540200,823.0
40.28008000,-79.0541000,823.0
40.28006000,-79.0542100,822.0
40.27994000,-79.0543700,822.0
40.27978000,-79.0545000,822.0
40.27968000,-79.0545900,823.0
40.27956000,-79.0547200,824.0
40.27942000,-79.0548400,825.0
40.27929000,-79.0549300,825.0
40.27915000,-79.0549800,825.0
40.27902000,-79.0550200,825.0
40.27891000,-79.0551200,824.0
40.27876000,-79.0552300,823.0
40.27864000,-79.0553300,823.0
40.27856000,-79.0555100,824.0
40.27845000,-79.0556400,824.0
40.27831000,-79.0557300,825.0
40.27816000,-79.0558100,824.0
40.27804000,-79.0558300,823.0
40.27797000,-79.0558500,824.0
40.27781000,-79.0558600,824.0
40.27768000,-79.0558700,823.0
40.27747000,-79.0559000,822.0
40.27725000,-79.0559000,819.0
40.27700000,-79.0559300,817.0
40.27672000,-79.0559900,819.0
40.27646000,-79.0561100,821.0
40.27630000,-79.0563000,823.0
40.27608000,-79.0565600,824.0
40.27589000,-79.0566700,824.0
40.27575000,-79.0567200,823.0
40.27552000,-79.0568000,823.0
40.27540000,-79.0569200,823.0
40.27535000,-79.0571200,826.0
40.27532000,-79.0572400,827.0
40.27532000,-79.0573200,827.0
40.27530000,-79.0574100,827.0
40.27524000,-79.0574900,827.0
40.27505000,-79.0576600,823.0
40.27492000,-79.0578400,821.0
40.27485000,-79.0580500,820.0
40.27479000,-79.0582600,821.0
40.27472000,-79.0584100,822.0
40.27461000,-79.0585200,823.0
40.27448000,-79.0585900,823.0
40.27429000,-79.0586300,822.0
40.27417000,-79.0587400,822.0
40.27404000,-79.0588700,819.0
40.27375000,-79.0590700,815.0
40.27349000,-79.0591700,814.0
40.27332000,-79.0592900,814.0
40.27314000,-79.0594300,813.0
40.27297000,-79.0595300,812.0
40.27277000,-79.0596900,809.0
40.27256000,-79.0599500,811.0
40.27231000,-79.0601800,816.0
40.27211000,-79.0602800,818.0
40.27193000,-79.0603200,819.0
40.27167000,-79.0603300,818.0
40.27151000,-79.0602600,817.0
40.27129000,-79.0601100,818.0
40.27104000,-79.0600100,817.0
40.27072000,-79.0598500,812.0
40.27033000,-79.0596600,809.0
40.27024000,-79.0595100,808.0
40.27014000,-79.0593500,806.0
